# Upcoming Events	Title	URL	City	Phone	Address	Metro ID	Metro Title
1	Sneaky Pete's	http://www.sneakypetesonline.com	Lewisville	(972) 434-2500	#2 Eagle Point Marina	11	Dallas / Ft. Worth
1	Spalding University	http://spalding.edu	Louisville	502.585.9911	845 S 3rd Street	47	Louisville
1	Stellar Wine Company 	http://www.stellarwinecompany.com/	Chicago	(773) 394- 4516	820 West Belmont Avenue 	3	Chicago
1	Indiana Theater	http://www.irtlive.com/	Indianapolis	317-635-5252	140 W Washington Street	42	Indianapolis
1	Crehan's Irish Pub		Belleville 		5500 N Belt W	36	St. Louis
1	Collective					44	la Ciudad de México
1	StormBreaker Brewing					19	Portland
1	Tipping T		Austin		13127 Fitzhugh Rd.	1	Austin
1	Armoury D.E.	http://www.armouryde.com/	Dallas	(214) 803-5151	2714 Elm St	11	Dallas / Ft. Worth
1	Kentucky Derby Museum	http://derbymuseum.org	Louisville	502.637.1111	704 Central Avenue	47	Louisville
1	Butch McGuire's	http://butchmcguires.com/	Chicago	312.787.4359	20 W. Division St	3	Chicago
1	Harlem Hospital Center’s Mural Pavilion		New York		506 Lenox Avenue (at 136 St.)	10	NYC
1	Broadway Bar		Los Angeles		830 Broadway	30	Los Angeles
1	Charlie's Chicago	http://www.charlieschicago.com/index.html	Chicago 	773.871.8887	3726 N. Broadway	3	Chicago
1	New York's Hotel Pennsylvania - Midtown NYC					10	NYC
1	Utopia, TX	http://utopiafest.com/Home.html	Utopia		1555 Lemond Road	1	Austin
1	Ensenada					53	Tijuana
1	Cork					11	Dallas / Ft. Worth
1	The Wall					10	NYC
1	Shawnee Arts and Cultural Center	http://www.louisvilleky.gov/MetroParks/recreation/shawnee.htm	Louisville	502.775.5268	607 S 37th Street	47	Louisville
1	Zeitgeist					24	Nashville
1	San Felipe - Malecón en el centro de San Felipe					53	Tijuana
1	The Gabba Gallery	http://www.thegabbagallery.com/	Los Angeles	310-498-2697	3216 Beverly Blvd	30	Los Angeles
1	Sisu Uptown Resort	http://sisuuptown.com	Dallas	(214) 871-2888	2508 Maple Ave	11	Dallas / Ft. Worth
1	The Sixty LES					10	NYC
1	Jardines del Rosarito Beach Hotel					53	Tijuana
1	Pride St Louis					36	St. Louis
1	Union Station	http://www.ichotelsgroup.com/crowneplaza	Indianapolis	(317) 631-2221	123 W. Louisiana St.	42	Indianapolis
1	Mutiny Radio	www.mutinyradio.fm	San Francisco	415 550 0511	2781 21st St	18	The Bay Area
1	Papa Johns Cardinal Stadium	http://pjcardinalstadium.com	Louisville	502.852.2779	2800 S Floyd Street	47	Louisville
1	Mineshaft Saloon	http://www.mineshaftsaloon.ws/	Indianapolis	317-253-5844	812 Broad Ripple Ave	42	Indianapolis
1	Da Ville Nite Club	https://www.facebook.com/Da-Ville-Nite-Club-924442327604532/?fref=ts	Pearsall	(830) 444-8073	422 S Elm St	2	San Antonio
1	Redmond's Ale House	http://www.bar1events.com/redmonds/index.php	Chicago 	773-404-2151	3358 N Sheffield Ave	3	Chicago
1	En International Centro de Espectáculos					53	Tijuana
1	California Academy of Science					18	The Bay Area
1	Gallery K					47	Louisville
1	Del Frisco's Grille	http://delfriscosgrille.com/dallas	Dallas	(972) 807-6152	 3232 McKinney Ave	11	Dallas / Ft. Worth
1	Usual Suspects	http://usualsuspectsindy.com/	Indianapolis	317-251-3138	6319 N. Guilford Ave	42	Indianapolis
1	Dallas Chamber Music Society					11	Dallas / Ft. Worth
1	Oblate School of Theology~Immaculate Conception Chapel					2	San Antonio
1	WFHB	http://www.wfhb.org/	Bloomington	812-323-1200	108 W Fourth St	42	Indianapolis
1	Old North St. Louis Restoration Group					36	St. Louis
1	Strings on Grass	http://stringsongrass.com/	Austin	512-775-2371	Slaughter Creek Dr	1	Austin
1	Aristocrat Pub & Restaurant	http://www.aristocratpub.com/	Indianapolis	317-283-7388	5212 N College Avenue	42	Indianapolis
1	Y Bar	http://www.ychicago.com/	Chicago	312.274.1880	224 W. Ontario	3	Chicago
1	Stolen Shakespeare Guild					11	Dallas / Ft. Worth
1	Missouri Botanical Garden	http://www.mobot.org	St. Louis	(314) 577-5100	4344 Shaw Blvd.	36	St. Louis
1	Escuela Bancaria y Comercial					44	la Ciudad de México
1	Schola Cantorum of Texas					11	Dallas / Ft. Worth
1	Rabble Coffee 	http://www.rabblecoffee.com/	Indianapolis		2219 E 10th St	42	Indianapolis
1	TBA		St Louis		To be announced	36	St. Louis
1	Holy Grale	http://holygralelouisville.com	Louisville	502-459-9939	1034 Bardstown Road	47	Louisville
1	Verizon Arena	http://www.verizonarena.com/	North Little Rock	(501) 340-5660	1 Verizon Arena Way	38	Little Rock
1	Texas Camerata					11	Dallas / Ft. Worth
1	Brainwash Cafe	http://www.brainwash.com/	San Francisco		1122 Folsom St.	18	The Bay Area
1	Porter alehouse and gastropub	Www.porteraustin.com	Austin	512-291-6299	3715 south 1st street 	1	Austin
1	The Park at Harlinsdale Farm	http://www.franklin-gov.com/index.aspx?page=161	Franklin	(615) 794-2103	239 Franklin Road	24	Nashville
1	Proof on Main	http://proofonmain.com	Louisville	502-217-6360	702 W Main Street	47	Louisville
1	Robben's Roost		Louisville	(502) 491-8170	5906 Six Mile Lane	47	Louisville
1	Cowell Theater	http://fortmason.org/event/yo-soy-flamenca/	San Francisco	415-345-7557	2 Marina Blvd	18	The Bay Area
1	NYIT at Broadway Comedy Club	www.nyit.club	New York	2125686560	318 West 53rd Street	10	NYC
1	Starvue					10	NYC
1	IUPUI Department of Music and Arts Technology	http://music.iupui.edu/	Indianapolis	317-274-4000 	535 W. Michigan Street	42	Indianapolis
1	Cumberland Park	http://www.fishers.in.us/cumberland	Fishers	(317) 595-3150	10580 Cumberland Rd	42	Indianapolis
1	Cathedral Basilica of St. Joseph		San Jose		80 Market Street, San Jose	18	The Bay Area
1	Austin Woman's Club	http://www.jawc.org	Austin	(512) 472-1336	708 San Antonio STreet	1	Austin
1	Alley Theater	http://www.thealleytheater.com	Louisville	502.713.6178	633 W Main Street	47	Louisville
1	Brauerhouse		Lombard	http://www.brauerhouse.com	1000 N. Rohlwing Rd. #13	3	Chicago
1	Argus Cidery	http://www.arguscidery.com/	Austin		12345 Pauls Valley Road	1	Austin
1	Molly Malone's Irish Pub and Restaurant St. Matthews	http://stmatthews.mollymalonesirishpub.com/	Louisville	502.882.2222	3900 Shelbyville Road	47	Louisville
1	TBA LA					30	Los Angeles
1	Park Police Station					18	The Bay Area
1	Blue Bamboo Viet Thai Grill	http://www.bluebamboo71.com/	Austin	(512) 263-8889	12918 Shops Parkway Suite 300	1	Austin
1	anywhere		San Francisco		anywhere and everywhere	18	The Bay Area
1	Earl Boyles Park					19	Portland
1	Store 54	http://https://www.facebook.com/pages/Store-54/189007754475365	Allston		16 Harvard Avenue	25	Boston
1	Rocky Hill Ranch	http://www.rockyhillranch.com/	Smithville	512-574-3830	578 Hwy. 153	1	Austin
1	Tijuana - Cataviña - Loreto - Cabo San Lucas					53	Tijuana
1	Zidell Yards					19	Portland
1	Austin Child Guidance Center	http://www.austinchildguidance.org/you-can-help/	Austin	512.451.2242	810 W. 45th Street	1	Austin
1	Sacred Grounds		Lafayette	(765) 429-8452	724 Wabash Ave.	42	Indianapolis
1	Estero Beach Hotel	http://www.hotelesterobeach.com/	Ensenada	(646)1766225 | (646)1766230 | (6	Playas del Estero S/N, Ex Ejido Chapultepec	53	Tijuana
1	Wilkes Park					19	Portland
1	Local Speed	http://changingspeed.org	Louisville	502.634.2700	822 E Market Street	47	Louisville
1	Trinity Hall		Austin		401 E 6th St	1	Austin
1	La Brea Night Club	https://www.facebook.com/LaBreaNightClub	Los Angeles		831 S. La Brea Ave.	30	Los Angeles
1	Butterfly Bar	http://www.thebutterflybaraustin.com/	Austin		2307 Manor Road	1	Austin
1	CEART Tecate					53	Tijuana
1	Williamson County Courthouse		Georgetown		710 Main Street	1	Austin
1	The Den Theatre	http://thedentheatre.com/	Chicago	773-609-2336	1333 N. Milwaukee Ave., 2nd Floor	3	Chicago
1	Pease Park	http://www.ci.austin.tx.us/parks/parks.htm	Austin	(512) 499-6700	1100 Kingsbury Street	1	Austin
1	Forester Athletic Complex					11	Dallas / Ft. Worth
1	Atlas Brewing Company	http://www.atlasbeercompany.com/	Chicago	773.295.1270	2747 N. Lincoln Ave.	3	Chicago
1	Ego's	http://www.yelp.com/biz/egos-austin	Austin	(512) 474-7091	510 S. Congress	1	Austin
1	Eureka Wine House	http://www.eurekawinehouse.com	 Eureka		107 S Central Ave	36	St. Louis
1	Scotiabank Theatre	http://www.cineplex.com/theatre/scotiabank-theatre-toronto	Toronto		259 Richmond St. W	29	Toronto
1	Kanbar Performing Arts Center		San Francisco	4154966738	44 Page Street	18	The Bay Area
1	Tripp's Ultimate Comedy Club/Humor Bar					2	San Antonio
1	Fort Worth Zoo	https://www.fortworthzoo.org/	Fort Worth	(817) 759-7555	1989 Colonial Pkwy	11	Dallas / Ft. Worth
1	Montauk Beach House	http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0CCAQFjAA&url=http%3A%2F%2Fthembh.com%2F&ei=kV	Montauk		55 S Elmwood Ave	10	NYC
1	Lupulo					10	NYC
1	Bard On The Beach: BMO Mainstage	http://bardonthebeach.org/	Vancouver	604-739-0559	1695 Whyte Avenue, Vanier Park	32	Vancouver
1	Half Price Books	http://www.hpb.com/	Seattle	(206) 547-7859	4709 Roosevelt Way NE	9	Seattle
1	Casa De Luz	http://www.casadeluz.org	Austin	(512) 476-2535	1701 Toomey	1	Austin
1	Mount Saint Mary's University					30	Los Angeles
1	The Thompson Hotel	http://www.thompsonhotels.com/hotels/thompson-toronto	Toronto		550 Wellington St. W	29	Toronto
1	Whole Foods Market					10	NYC
1	Mad River Bar & Grille	http://www.madriverchicago.com	Chicago	(773) 935-7500	2909 N Sheffield Ave	3	Chicago
1	LA Live	http://www.lalive.com/	Los Angeles	213-763-5483	800 W Olympic Blvd. 	30	Los Angeles
1	Ritz Charles	http://www.ritzcharles.com/	Carmel	317-843-9529	12156 N. Meridian St.	42	Indianapolis
1	Zilker Elementary School	http://www.austinisd.org/schools/details.phtml?id=114	Austin	512 414-2327	1900 Bluebonnet	1	Austin
1	Craft House					10	NYC
1	Cap Digital Training Center					44	la Ciudad de México
1	Belmont Park Racetrack					10	NYC
1	Mission San José		San Antonio	(210) 386-4177	6701 San José	2	San Antonio
1	Tunnel	http://tunnelboston.com/	Boston		100 Stuart Street	25	Boston
1	Giddy Ups	http://www.giddyups.com	Austin	(512) 280-4732	12010 Manchaca	1	Austin
1	The Rave/Eagles Club	http://www.therave.com/main.asp	Milwaukee	(414) 342-RAVE	2401 W. Wisconsin Ave.	6	Milwaukee
1	The Ethical Society of St. Louis	http://www.ethicalstl.org	St. Louis	314-991-0955	9001 Clayton Road	36	St. Louis
1	Bronx Alehouse					10	NYC
1	Roxy's Grilled Cheese 	http://www.roxysgrilledcheese.com/	Allston	(617) 202-5864	485 Cambridge Street	25	Boston
1	Classic Cars West Gallery					18	The Bay Area
1	Cafe Diplomatico	http://cafediplomatico.ca/	Toronto		594 College St.	29	Toronto
1	CCA Wattis Institute for Contemporary Arts	http://www.wattis.org/	San Francisco		360 Kansas Street	18	The Bay Area
1	CCA Wattis Institute for Contemporary Art					18	The Bay Area
1	Fideligencia					44	la Ciudad de México
1	Sun to Moon Gallery	http://www.suntomoon.com/	Dallas	(214) 745-1199	1515 E Levee St	11	Dallas / Ft. Worth
1	Studio B Creative Exchange	http://www.createatstudiob.com/	Indianapolis	317-602-7200	613 N. East Street	42	Indianapolis
1	Secret Warehouse					10	NYC
1	Round Venue	http://www.roundvenue.com	Toronto		152a Augusta Ave	29	Toronto
1	Orpheus Academy of Music	http://www.orpheusacademy.com/	Austin		3918-C Far West Blvd.	1	Austin
1	Quail Club					36	St. Louis
1	Dolby Chadwick Gallery					18	The Bay Area
1	The Kymberle Project					10	NYC
1	The 560 Music Center					36	St. Louis
1	Ginger Man	http://aus.gingermanpub.com/	Austin	(512) 473-8801	301 Lavaca	1	Austin
1	Riverside Golf Course	http://www.riverside-gc.com/	Austin	512-386-7077	1020 Grove Blvd	1	Austin
1	SOMArts Cultural Center	http://www.somarts.org/	San Francisco	4155521770	934 Brannan Street	18	The Bay Area
1	Roccapulco	http://www.roccapulco.com/	San Francisco	(415) 648-6611	3140 Mission St.	18	The Bay Area
1	The Flight Deck	http://www.theflightdeck.org	Oakland	510-858-7383	1540 Broadway	18	The Bay Area
1	Stinky Bklyn - Black Label Wines					10	NYC
1	254 Johnson Ave					10	NYC
1	Schroeder Hall					18	The Bay Area
1	Washington State Convention Center	http://www.wscc.com/	Seattle		Eighth & Pike	9	Seattle
1	The Saddle Rack	http://www.thesaddlerack.com/	Fremont	(510) 979-0477	42011 Boscell Road	18	The Bay Area
1	The Empire Room		San Francisco		555 Golden Gate Ave	18	The Bay Area
1	Horseshoe Casino	http://www.horseshoe-indiana.com/	Elizabeth	866.676.7463 	11999 Casino Center Drive	47	Louisville
1	Little Woodrow's West 6th	http://www.littlewoodrows.com/	Austin	(512) 477-2337	520 West 6th St	1	Austin
1	St Paul's United Methodist Church		Northport		270 Main St	10	NYC
1	Lefty’s Draft House	http://www.leftysdrafthouse.com/	San Antonio	(210) 650-5144	15179 Judson Rd., #101	2	San Antonio
1	Commonwealth Tavern	http://www.commonwealthchicago.com	Chicago	(773) 697-7965	2000 Roscoe Street	3	Chicago
1	Sluggers World Class Sports Bar	http://www.sluggersbar.com/	Chicago	773-248-0055	3540 N Clark St	3	Chicago
1	Pier 60 at Chelsea Piers	http://www.piersixty.com/			23rd & West Side Highway	10	NYC
1	Holly Johnson Gallery	http://hollyjohnsongallery.com/html/home.asp	Dallas	(214) 369-0169	1845 Levee St #100	11	Dallas / Ft. Worth
1	Moe Bar	http://moebarseattle.com/	Seattle	(206) 709-9951	1425 10th Avenue	9	Seattle
1	Jefferson Memorial Forest	http://www.louisvilleky.gov/metroparks/parks/jeffersonmemorialforest/	Louisville	502.368.5404	11311 Mitchell Hill Rd	47	Louisville
1	Yen Wor Village		Seattle	(206) 932-1455	2300 California Ave SW	9	Seattle
1	 CH Taller de Arquitectura S.A			55 5516 1864	José Guadalupe Covarrubias 46, Col, San Miguel Chapultepec	44	la Ciudad de México
1	Elks Lodge, 3rd floor		Alameda		2255 Santa Clara Avenue	18	The Bay Area
1	Teatro Bar El Vicio	http://www.elvicio.com.mx	Ciudad de México	56591139	Madrid 13, col. Del Carmen	44	la Ciudad de México
1	Louisville Executive Aviation	http://www.louisvilleexecutive.com/	Louisville	502.292.4800	2700 Gast Blvd 	47	Louisville
1	Lakeway Swim Center	http://www.lakeway-tx.gov/index.aspx?NID=84	Lakeway	512-261-3000	3103 Lakeway Blvd.	1	Austin
1	Back Gallery Project	http://www.backgalleryproject.com/	Vancouver	604.336.7633	602 E. Hastings	32	Vancouver
1	Cause a Scene Secret Show	http://www.causeascenemusic.com/				24	Nashville
1	Salsa Latin Restaurant		Nashville		818 Palmer Place	24	Nashville
1	Kensington Market	http://www.kensington-market.ca	Toronto		Kensington Ave	29	Toronto
1	Lone Star Park					11	Dallas / Ft. Worth
1	Hogg Memorial Auditorium	http://texasperformingarts.org/venues/hogg	Austin		Guadaulupe and 24th ST	1	Austin
1	Brooklyn Heights Pizzeria Crystal Falls	http://brooklynheightspizzeria.com/index.html	Leander	512-456-0468	3550 N Lakeline Blvd	1	Austin
1	Velvet Jones	http://www.velvet-jones.com 	Santa Barbara	805-965-8676	423 State Street	30	Los Angeles
1	Fiesta Event Center	http://www.fiestaeventcentersa.com/	San Antonio	(210) 290-4900	7503 US Highway 90	2	San Antonio
1	First Unitarian Universalist Church	http://www.austinuu.org	Austin	(512) 452-6168	4700 Grover Avenue	1	Austin
1	Triton Brewing Company	http://tritonbrewing.com	Indianapolis	317-735-2706	5764 Wheeler Road	42	Indianapolis
1	221A	http://221a.ca/	Vancouver	604.568.0812	221 E Georgia St	32	Vancouver
1	Streets of St. Charles	http://www.thestreetsofstcharles.com/	St. Charles		1520 South Fifth Street	36	St. Louis
1	Cafe Coco	http://cafecoco.com	Nashville	321-2626	210 Louise Ave. 	24	Nashville
1	Articulture Designs	http://www.articulturedesigns.com/	Austin	5127625228	6405 Manchaca Rd.	1	Austin
1	Viva Bookstore					2	San Antonio
1	PONCHO Concert Hall	http://www.cornish.edu/music/series/venues/	Seattle	206.726.5112	710 East Roy St	9	Seattle
1	Riverfront Amphitheater		Alton 		1 Riverfront Drive	36	St. Louis
1	Kimbro's Cafe		Franklin	599-2946	214 S. Margin St. 	24	Nashville
1	Vitello's	http://www.vitellosrestaurant.com	Studio City	818-769-6905	4349 Tujunga Avenue	30	Los Angeles
1	4201 Wilshire Parkway 78722					1	Austin
1	Austin		Austin			1	Austin
1	Grace Cathedral					18	The Bay Area
1	The Iron Yard	http://www.meetup.com/The-Iron-Yard-Indianapolis/	Indianapolis	317-238-3988	475 E Market Street	42	Indianapolis
1	Transistor Chicago	http://www.transistorchicago.com	Chicago	312-631-9408	3441 N. Broadway St.	3	Chicago
1	Arsenal Tech High School	http://www.716.ips.k12.in.us/#	Indianapolis	317-631-9850	1500 East Michigan Street 	42	Indianapolis
1	O'liva Healthy Local Cuisine & Tasting Room	http://olivasa.com/	San Antonio	210-229-2638	115 Plaza de Armas, Suite 107	2	San Antonio
1	Flying Saucer Draught Emporium (On The Lake)	http://www.beerknurd.com/stores/thelake/	Garland	(972)226-0725	4821 Bass Pro Drive	11	Dallas / Ft. Worth
1	Loud House Coffee		Greenbrier		2427 Hwy 41 S. 	24	Nashville
1	Old Glory		Nashville		1200 Villa Pl	24	Nashville
1	Boggy Creek Farm	http://www.boggycreekfarm.com/	Austin 	(512)926-4650	3414 Lyons Road	1	Austin
1	Parti-Pak North Liquors					42	Indianapolis
1	Tennessee Brew Works	http://www.tnbrew.com		(615) 200-8786	809 Ewing Ave 	24	Nashville
1	Fiesta Gardens	http://www.yelp.com/biz/fiesta-gardens-austin	Austin	(512) 480-8318	2101 Bergman	1	Austin
1	Miller Hall - World Forestry Center		Portland		4033 Sw Canyon Road	19	Portland
1	Red Yeti Brewing Company	http://redyetibrewing.com/home/	Jeffersonville	812-288-5788	256 Spring St	47	Louisville
1	San Francisco Design Center	http://www.sfdesigncenter.com/	San Francisco	(415) 490-5800	101 Henry Adams St.	18	The Bay Area
1	The Crystal Garden	http://victoriaconference.com/centre/crystal-gardens/	Victoria		713 Douglas Street	50	Victoria
1	Buffalo Wild Wings					42	Indianapolis
1	Monroe's Shot Bar	http://monroesoff5th.com/	Austin	(512) 547-9884	303 West 5th Street	1	Austin
1	Live Oak Brewing Company	http://liveoakbrewing.com/	Austin	512-385-2299	3301-B E. Fifth	1	Austin
1	The Factory		San Francisco	(415) 546-7938	525 Harrison St	18	The Bay Area
1	Secret Agent Supply Co. & 826Chi	http://www.826chi.org/	Chicago		1276 N Milwaukee Ave	3	Chicago
1	The 5 Points Nashville					24	Nashville
1	Silverado's Dancehall and Saloon		Nashville		1204 Murfreesboro Pike 	24	Nashville
1	SPCA of Texas	http://www.spca.org/	Dallas	(214) 742-SPCA (7722)	2400 Lone Star Dr	11	Dallas / Ft. Worth
1	Irving Convention Center at Las Colinas	http://www.irvingconventioncenter.com/	Irving	(800) 247-8464	500 W Las Colinas Blvd	11	Dallas / Ft. Worth
1	21c Museum Hotel Louisville	http://www.21cmuseumhotels.com/louisville/	Louisville 	502.217.6300	 700 West Main Street	47	Louisville
1	Persimmon Ridge Vineyards					36	St. Louis
1	Stones River Country Club		Murfreesboro	(615) 896-4431	1830 Northwest Broad Street	24	Nashville
1	Mary Moody Northen Theatre at St. Edward's University	http://www.stedwards.edu/hum/thtr/mmnt/mmnt.htm	Austin	(512) 448-8484	3001 South Congress Ave.	1	Austin
1	Lilly Hall Studio Theatre	http://www.butler.edu/theatre/	Indianapolis	317-940-9659	Lilly Hall, Room 168, 4600 Sunset Ave.	42	Indianapolis
1	Taboo Lounge	http://tabooloungedallas.com/	Dallas	(469) 828-1033	1418 N Riverfront Blvd	11	Dallas / Ft. Worth
1	Wil Aballe Art Projects	http://www.waapart.com/	Vancouver		1356 Frances Street, Suite #105	32	Vancouver
1	Music Millennium	http://www.musicmillennium.com	Portland	(503) 862-8826	3158 E. Burnside St.	19	Portland
1	Austin Sports Center Cedar Park	http://www.austinsportscenter.com/	Cedar Park	512-260-0333	1420 Toro Grande Blvd.	1	Austin
1	The Grove STL		St. Louis		Manchester	36	St. Louis
1	Semenaya Dance Studio	http://mysemeneya.com	San Antonio	210-651-2328	12066 Starcrest Dr Suite 210	2	San Antonio
1	A Living Room in Dogpatch	http://storieslesstold.app.rsvpify.com	San Francisco	4154086013	Dogpatch	18	The Bay Area
1	eXplore Brown County Campground		Nashville		2620 Valley Branch Rd	42	Indianapolis
